DATE,POP SOFTWARE NAME,TV_SOFTWARE_NAME,LICENSE_REQUIRED,POP QTY,TV QTY,VARIANCE
20211213,MICROSOFT SQL SERVER STD 2016 SVR SL,,,7,0,7
20211213,MICROSOFT SQL SERVER STD 2017 SVR SL,,,1,0,1
20211213,MICROSOFT SQL SERVER STD CORE 2014,,,2,0,2
20211213,MICROSOFT VISIO PRO 2016,,,2,0,2
20211213,MICROSOFT VISIO STD 2019,,,7,0,7
20211213,MICROSOFT VISUAL STUDIO PRO 2013 SNGL MVL,,,11,0,11
20211213,MICROSOFT VISUAL STUDIO PRO 2015,,,5,0,5
20211213,MICROSOFT VISUAL STUDIO PRO 2017,,,1,0,1
20211213,MICROSOFT VISUAL STUDIO PRO USER SL,,,1,0,1
20211213,MICROSOFT WINDOW SERVER CAL 2012 SNGL MVL USERCAL,,,18,0,18
20211213,MICROSOFT WINDOWS SERVER 2016 DEVICE CAL,,,752,0,752
20211213,MICROSOFT WINDOWS SERVER 2016 STD CORE 16 SL,,,4,0,4
20211213,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL,,,7,0,7
20211213,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL     ,,,2,0,2
20211213,MICROSOFT WINDOWS SERVER 2019 STD CORE 16 SL,,,4,0,4
20211213,MICROSOFT WINDOWS SERVER CAL 2012 DEVICE CAL,,,157,0,157
20211213,MICROSOFT WINDOWS SERVER CAL 2019 DEVICE CAL,,,2971,0,2971
20211213,MICROSOFT WINDOWS SERVER STANDARD 2012,,,13,0,13
20211213,MICROSOFT WINDOWS SERVER STD 2012R2 SNGL MVL 2PROC,,,30,0,30
20211213,MS OFFICE FOR MAC 2019,,,2,0,2
20211213,MS PROJECT STD 2019 DEVICE SL,,,1,0,1
20211213,PHOTOSHOP FOR TEAMS,,,9,0,9
20211213,SMARTSHEET BUSINESS SUBSCRIPTION,,,2,0,2
20211213,TEAMVIEWER CORPORATE SUBSCRIPTION,,,1,0,1
20211213,VMWARE VCENTER SERVER,,,1,0,1
20211213,VMWARE VSPHERE,,,3,0,3
20211213,VMware vSphere,,,4,0,4
20211213,ZOOM BUSINESS LICENSE,,,20,0,20
20211213,ZOOM BUSINESS SUBSCRIPTION,,,3,0,3
20211206,,7-PDF SPLIT AND MERGE,LIC REQD,0,9,-9
20211206,,8X8 - VIRTUAL OFFICE,LIC REQD,0,9,-9
20211206,,8X8 VIDEO MEETINGS,LIC REQD,0,1,-1
20211206,,8X8 WORK,LIC REQD,0,6,-6
20211206,,ABBYY FINEREADER 12 PRO,LIC REQD,0,5,-5
20211206,,ABBYY FINEREADER 14,LIC REQD,0,1,-1
20211206,ACL DATA FULL (AN) - 1 LICENSE,ACL DATA FULL (AN) - 1 LICENSE,LIC REQD,8,1,7
20211206,,ADOBE ACROBAT,LIC REQD,0,6,-6
20211206,,ADOBE ACROBAT 2017,LIC REQD,0,2,-2
20211206,,ADOBE ACROBAT STANDARD XI,LIC REQD,0,12,-12
20211206,,ADOBE ANIMATE CC 2021,LIC REQD,0,1,-1
20211206,,ALPHACOM,LIC REQD,0,1,-1
20211206,,ALPHAMAX3,LIC REQD,0,5,-5
20211206,,ARCGIS DESKTOP,LIC REQD,0,16,-16
20211206,,ARTICULATE STORYLINE 3,LIC REQD,0,8,-8
20211206,,ASAP UTILITIES,LIC REQD,0,32,-32
20211206,,ASSISTIVE CONTROL (MAC),LIC REQD,0,10,-10
20211206,,AUTODESK 360,LIC REQD,0,2,-2
20211206,,AUTODESK AUTOCAD,LIC REQD,0,2,-2
20211206,AUTODESK AUTOCAD LT 2014,AUTODESK AUTOCAD LT 2014,LIC REQD,1,2,-1
20211206,,AUTODESK FUSION 360,LIC REQD,0,1,-1
20211206,,AUTOMATION ANYWHERE BOT AGENT,LIC REQD,0,3,-3
20211206,,AnyDesk,LIC REQD,0,8,-8
20211206,,BANDICAM,LIC REQD,0,1,-1
20211206,,BARTENDER 2 (MAC),LIC REQD,0,1,-1
20211206,,BETTERSNAPTOOL (MAC),LIC REQD,0,1,-1
20211206,,BLUEBEAM PDF REVU,LIC REQD,0,7,-7
20211206,,BRIA,LIC REQD,0,11,-11
20211206,,BULLZIP PDF PRINTER,LIC REQD,0,2,-2
20211206,,BYTEFENCE ANTI-MALWARE,LIC REQD,0,1,-1
20211206,,Bluebeam Revu CAD,LIC REQD,0,7,-7
20211206,,Budled with wondershare,LIC REQD,0,3,-3
20211206,,Bundled with shoretel phone,LIC REQD,0,1,-1
20211206,,CAMTASIA,LIC REQD,0,2,-2
20211206,,CCLEANER,LIC REQD,0,1,-1
20211206,,CDTCLIENT (PEARSON),LIC REQD,0,1,-1
20211206,,CHRONOTRON PRO,LIC REQD,0,91,-91
20211206,,CINEMA 4D,LIC REQD,0,2,-2
20211206,,CINEWARE,LIC REQD,0,2,-2
20211206,,CIS-Cerner,LIC REQD,0,4,-4
20211206,,CISCO ANYCONNECT SECURE MOBILITY CLIENT,LIC REQD,0,52,-52
20211206,,CISCO IP COMMUNICATOR,LIC REQD,0,3,-3
20211206,,CISCO JABBER,LIC REQD,0,3,-3
20211206,,COMMANDLINE,LIC REQD,0,2,-2
20211206,,COPS_1_0_32 (MAC),LIC REQD,0,3,-3
20211206,,COPYTRANS HEIC FOR WINDOWS,LIC REQD,0,1,-1
20211206,,CORELOCATIONAGENT,LIC REQD,0,10,-10
20211206,,CORESERVICESUIAGENT,LIC REQD,0,10,-10
20211206,,CRYSTAL REPORT,LIC REQD,0,21,-21
20211206,,CUTEPDF FORM FILLER 3.5,LIC REQD,0,1,-1
20211206,,CUTEPDF PROFESSIONAL 3.4,LIC REQD,0,25,-25
20211206,,CUTEPDF PROFESSIONAL 3.6,LIC REQD,0,1,-1
20211206,,DATABASE EVENTS,LIC REQD,0,10,-10
20211206,,DISCORD,LIC REQD,0,3,-3
20211206,,DISK DOCTOR,LIC REQD,0,1,-1
20211206,,DUO AUTHENTICATION FOR WINDOWS LOGON X64,LIC REQD,0,3,-3
20211206,,Devart Code Compare,LIC REQD,0,2,-2
20211206,,DiskGenius,LIC REQD,0,1,-1
20211206,,Driver Easy,LIC REQD,0,1,-1
20211206,,EDUSPEAK,LIC REQD,0,2,-2
20211206,,EDUSPEAKSINGLEUSER,LIC REQD,0,1,-1
20211206,,EVENT MANAGER (MAC STORE),LIC REQD,0,7,-7
20211206,,EaseUS Todo Backup Free,LIC REQD,0,41,-41
20211206,,FILEMERGE,LIC REQD,0,1,-1
20211206,,FONT BOOK by Apple,LIC REQD,0,10,-10
20211206,,FONTREGISTRYUIAGENT ,LIC REQD,0,10,-10
20211206,,FOXIT PHANTOMPDF,LIC REQD,0,8,-8
20211206,,FTR,LIC REQD,0,37,-37
20211206,,FoneLab for Android by aiseesoft,LIC REQD,0,1,-1
20211206,,G-Technology Format Wizard,LIC REQD,0,1,-1
20211206,,GOTO MEETING,LIC REQD,0,91,-91
20211206,,GitHub,LIC REQD,0,10,-10
20211206,,I.R.I.S. OCR,LIC REQD,0,1,-1
20211206,,IBOOSTUP,LIC REQD,0,10,-10
20211206,,ICECREAM EBOOK READER,LIC REQD,0,1,-1
20211206,,IDM,LIC REQD,0,1,-1
20211206,,IE Tab Helper,LIC REQD,0,1,-1
20211206,,INTELLIADMIN,LIC REQD,0,2,-2
20211206,,IcoMap,LIC REQD,0,16,-16
20211206,,Informatik Mapdraw,LIC REQD,0,21,-21
20211206,,InstallShield 2019 R3,LIC REQD,0,1,-1
20211206,,IrfanView,LIC REQD,0,1,-1
20211206,,JAVA (TM) 6,LIC REQD,0,104,-104
20211206,,JAVA (TM) SE DEVELOPMENT KIT,LIC REQD,0,9,-9
20211206,,JAVA (TM) SE RUNTIME ENVIRONMENT 6,LIC REQD,0,8,-8
20211206,,JAVA 10,LIC REQD,0,1,-1
20211206,,JAVA 7 UPDATE,LIC REQD,0,228,-228
20211206,,JAVA 8 UPDATE,LIC REQD,0,200,-200
20211206,,JAVA SE DEVELOPMENT KIT,LIC REQD,0,4,-4
20211206,,JAVA WEB START,LIC REQD,0,5,-5
20211206,,JENKINS,LIC REQD,0,1,-1
20211206,,Jar Launcher,LIC REQD,0,5,-5
20211206,,Jeonsoft Payroll Suite,LIC REQD,0,43,-43
20211206,,KASPERSKY VPN,LIC REQD,0,1,-1
20211206,,Kaspersky Password Manager,LIC REQD,0,1,-1
20211206,,KeyboardTest V3.2,LIC REQD,0,1,-1
20211206,,LAREDO CLIENT,LIC REQD,0,54,-54
20211206,,LARK ,LIC REQD,0,1,-1
20211206,,LOOM,LIC REQD,0,5,-5
20211206,,Loom,LIC REQD,0,1,-1
20211206,,MAMP Pro,LIC REQD,0,2,-2
20211206,,MAXON CINEMA 4D,LIC REQD,0,13,-13
20211206,,MAXVIEW,LIC REQD,0,2,-2
20211206,,MCAFEE SAFE CONNECT VPN,LIC REQD,0,8,-8
20211206,,MICROSOFT DYNAMICS NAV 2009 R2,LIC REQD,0,17,-17
20211206,,MICROSOFT DYNAMICS NAV 2018,LIC REQD,0,30,-30
20211206,,MICROSOFT EXCEL,LIC REQD,0,91,-91
20211206,MICROSOFT LYNC 2013,MICROSOFT LYNC 2013,LIC REQD,316,133,183
20211206,,MICROSOFT LYNC AND CAL 2010,LIC REQD,0,90,-90
20211206,,MICROSOFT OFFICE HOME AND BUSINESS 2010,LIC REQD,0,182,-182
20211206,MICROSOFT OFFICE HOME AND BUSINESS 2013,MICROSOFT OFFICE HOME AND BUSINESS 2013,LIC REQD,410,268,142
20211206,MICROSOFT OFFICE HOME AND BUSINESS 2016,MICROSOFT OFFICE HOME AND BUSINESS 2016,LIC REQD,90,154,-64
20211206,MICROSOFT OFFICE HOME AND BUSINESS 2019,MICROSOFT OFFICE HOME AND BUSINESS 2019,LIC REQD,147,101,46
20211206,MICROSOFT OFFICE PROFESSIONAL 2013,MICROSOFT OFFICE PROFESSIONAL 2013,LIC REQD,1,2,-1
20211206,MICROSOFT OFFICE PROFESSIONAL PLUS 2013,MICROSOFT OFFICE PROFESSIONAL PLUS 2013,LIC REQD,28,49,-21
20211206,,MICROSOFT OFFICE PROFESSIONAL PLUS 2019,LIC REQD,0,1,-1
20211206,,MICROSOFT OFFICE STANDARD 2013,LIC REQD,0,1,-1
20211206,,MICROSOFT POWERPOINT,LIC REQD,0,114,-114
20211206,,MICROSOFT PROJECT,LIC REQD,0,1,-1
20211206,MICROSOFT PROJECT PRO 2013,MICROSOFT PROJECT PRO 2013,LIC REQD,3,1,2
20211206,,MICROSOFT PROJECT STD 2010,LIC REQD,0,2,-2
20211206,MICROSOFT SKYPE FOR BUSINESS 2016,MICROSOFT SKYPE FOR BUSINESS 2016,LIC REQD,7,39,-32
20211206,MICROSOFT SKYPE FOR BUSINESS 2019,MICROSOFT SKYPE FOR BUSINESS 2019,LIC REQD,18,19,-1
20211206,,MICROSOFT SQL SERVER 2008,LIC REQD,0,2,-2
20211206,,MICROSOFT SQL SERVER 2012,LIC REQD,0,90,-90
20211206,,MICROSOFT SQL SERVER 2014,LIC REQD,0,16,-16
20211206,,MICROSOFT SQL SERVER 2016,LIC REQD,0,12,-12
20211206,,MICROSOFT SQL SERVER 2017,LIC REQD,0,44,-44
20211206,,MICROSOFT SQL SERVER 2019,LIC REQD,0,6,-6
20211206,,MICROSOFT SSM STUDIO,LIC REQD,0,36,-36
20211206,,MICROSOFT VISIO,LIC REQD,0,2,-2
20211206,,MICROSOFT VISIO PREMIUM 2010,LIC REQD,0,6,-6
20211206,MICROSOFT VISIO PRO 2013,MICROSOFT VISIO PRO 2013,LIC REQD,6,1,5
20211206,,MICROSOFT VISIO STD 2010,LIC REQD,0,3,-3
20211206,MICROSOFT VISIO STD 2013,MICROSOFT VISIO STD 2013,LIC REQD,4,7,-3
20211206,MICROSOFT VISIO STD 2016,MICROSOFT VISIO STD 2016,LIC REQD,6,4,2
20211206,MICROSOFT WINDOWS 10 ENTERPRISE WITH SAP,MICROSOFT WINDOWS 10 ENTERPRISE WITH SAP,LIC REQD,11,3,8
20211206,MICROSOFT WINDOWS 10 HOME SINGLE LANGUAGE,MICROSOFT WINDOWS 10 HOME SINGLE LANGUAGE,LIC REQD,9,3,6
20211206,MICROSOFT WINDOWS 10 PRO,MICROSOFT WINDOWS 10 PRO,LIC REQD,3774,3528,246
20211206,MICROSOFT WINDOWS 8 PRO,MICROSOFT WINDOWS 8 PRO,LIC REQD,16,4,12
20211206,MICROSOFT WINDOWS 8.1 PRO,MICROSOFT WINDOWS 8.1 PRO,LIC REQD,470,18,452
20211206,,MICROSOFT WORD,LIC REQD,0,85,-85
20211206,,MITEL CONNECT,LIC REQD,0,5,-5
20211206,,MS ACCESS 2013 SNGL OLP NL,LIC REQD,0,4,-4
20211206,,MS VISUAL STUDIO TEST PROFESSIONAL 2017 SUBSCRIPTION,LIC REQD,0,2,-2
20211206,,Macro ToolsWorks,LIC REQD,0,12,-12
20211206,,MacroToolworks Free,LIC REQD,0,18,-18
20211206,,Microsoft Office 2007,LIC REQD,0,1,-1
20211206,,Movavi Video Editor Plus 2020,LIC REQD,0,1,-1
20211206,,Must have paid apple dev account,LIC REQD,0,2,-2
20211206,,NEXTUP-IVONA,LIC REQD,0,4,-4
20211206,,NODEWARE AGENT,LIC REQD,0,5,-5
20211206,,NUMI,LIC REQD,0,1,-1
20211206,,Net Deed Plotter,LIC REQD,0,58,-58
20211206,,Nitro Pro,LIC REQD,0,1,-1
20211206,,Npcap,LIC REQD,0,3,-3
20211206,,One time payment,LIC REQD,0,2,-2
20211206,,OutSystems Development Environment,LIC REQD,0,36,-36
20211206,,PARALLELS CLIENT,LIC REQD,0,4,-4
20211206,,PDF ARCHITECT,LIC REQD,0,18,-18
20211206,,PDF Popup,LIC REQD,0,3,-3
20211206,,PDF Popup Magic,LIC REQD,0,13,-13
20211206,,PDF-XChange Editor,LIC REQD,0,7,-7
20211206,,PDFILL PDF EDITOR PROFESSIONAL,LIC REQD,0,15,-15
20211206,,PDFsam Enhanced,LIC REQD,0,2,-2
20211206,,Paint.NET,LIC REQD,0,1,-1
20211206,,Paperless Scheduling System,LIC REQD,0,1,-1
20211206,,Paragon Software (Microsoft NTFS for Mac by Paragon Software),LIC REQD,0,3,-3
20211206,,Perfect Keyboard Professional,LIC REQD,0,1,-1
20211206,,Photo Booth Software by dslrBooth,LIC REQD,0,10,-10
20211206,,PingPlotter,LIC REQD,0,1,-1
20211206,,Postman,LIC REQD,0,28,-28
20211206,,PowerISO,LIC REQD,0,1,-1
20211206,,Quickbooks,LIC REQD,0,5,-5
20211206,,Quip,LIC REQD,0,1,-1
20211206,,Remote Desktop Connection Manager,LIC REQD,0,7,-7
20211206,,Rescue Time,LIC REQD,0,1,-1
20211206,,Ringcentral Meetings,LIC REQD,0,1,-1
20211206,SKETCH UP PROFESSIONAL 2019 SINGLE USER,SKETCH UP PROFESSIONAL 2019 SINGLE USER,LIC REQD,1,2,-1
20211206,SKETCHUP PRO 2018,SKETCHUP PRO 2018,LIC REQD,1,1,0
20211206,,SKYPE FOR BUSINESS,LIC REQD,0,6,-6
20211206,,SLACK,LIC REQD,0,22,-22
20211206,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,LIC REQD,1194,613,581
20211206,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,LIC REQD,2850,2981,-131
20211206,,SPLASHTOP,LIC REQD,0,10,-10
20211206,,SWApp School Desktop,LIC REQD,0,4,-4
20211206,,Screencast-o-matic,LIC REQD,0,1,-1
20211206,,SimplyScanning,LIC REQD,0,50,-50
20211206,,SmartSVN,LIC REQD,0,1,-1
20211206,,SnagIt,LIC REQD,0,3,-3
20211206,,SoftPro,LIC REQD,0,47,-47
20211206,,SolarWinds Take Control Viewer for N-central,LIC REQD,0,2,-2
20211206,,SonicWall SMA Connect Tunnel,LIC REQD,0,2,-2
20211206,,Sophos SSL VPN Client,LIC REQD,0,6,-6
20211206,,Spectrum,LIC REQD,0,1,-1
20211206,,Sublime,LIC REQD,0,26,-26
20211206,,SuperAntiSpyware,LIC REQD,0,3,-3
20211206,,Symantec enterprise vault,LIC REQD,0,1,-1
20211206,TEAMVIEWER MONITORING & ASSET MANAGEMENT,TEAMVIEWER MONITORING & ASSET MANAGEMENT,LIC REQD,3646,3596,50
20211206,,TEXT ALOUD 4.0,LIC REQD,0,1,-1
20211206,,TEXTPAD,LIC REQD,0,6,-6
20211206,,TYPING MASTER PRO,LIC REQD,0,25,-25
20211206,,Telerik Fiddler,LIC REQD,0,1,-1
20211206,,Tendyron 193D4 for Industrial and Commercial Bank of China,LIC REQD,0,2,-2
20211206,,Termius,LIC REQD,0,1,-1
20211206,,Typing Master,LIC REQD,0,1,-1
20211206,,Uipath,LIC REQD,0,3,-3
20211206,,Universal Document Converter,LIC REQD,0,1,-1
20211206,,VISUAL STUDIO ENTERPRISE 2019,LIC REQD,0,2,-2
20211206,,VISUAL STUDIO PROFESSIONAL 2019,LIC REQD,0,7,-7
20211206,,Vuescan,LIC REQD,0,1,-1
20211206,,Vysor,LIC REQD,0,1,-1
20211206,,WINRAR,LIC REQD,0,59,-59
20211206,,WPS OFFICE,LIC REQD,0,8,-8
20211206,,WatchGuard Mobile VPN,LIC REQD,0,8,-8
20211206,,WavePad Sound Editor,LIC REQD,0,2,-2
20211206,,WebSite-Watcher,LIC REQD,0,2,-2
20211206,,Wondershare Filmora,LIC REQD,0,5,-5
20211206,,Wondershare PDFelement,LIC REQD,0,4,-4
20211206,,ZEBRADESIGNER PROFESSIONAL 3,LIC REQD,0,1,-1
20211206,,ZKBioSecurity,LIC REQD,0,1,-1
20211206,,Zoiper,LIC REQD,0,3,-3
20211206,,iMovie,LIC REQD,0,9,-9
20211206,,iMyFone LockWiper,LIC REQD,0,1,-1
20211206,,iSeePassword Dr.Excel,LIC REQD,0,1,-1
20211206,,ADOBE ACROBAT PROFESSIONAL DC,SUBSCRIPTION,0,452,-452
20211206,ADOBE CAPTIVATE CLOUD,ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,6,5,1
20211206,,ADOBE CREATIVE CLOUD ALL APPS + ADOBE STOCK,SUBSCRIPTION,0,128,-128
20211206,,ADOBE CREATIVE CLOUD CC,SUBSCRIPTION,0,5,-5
20211206,,BASECAMP 3,SUBSCRIPTION,0,2,-2
20211206,,BUNDLED WITH ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,0,4,-4
20211206,,MS 365 BUSINESS STANDARD,SUBSCRIPTION,0,464,-464
20211206,,MS365 BUSINESS PREMIUM,SUBSCRIPTION,0,79,-79
20211206,3AK04AAE HP OS Field Upgrade to TP,,,50,0,50
20211206,ABLE2EXTRACT PDF CONVERTER 10,,,10,0,10
20211206,ADOBE ACROBAT DC FOR TEAMS,,,95,0,95
20211206,ADOBE ACROBAT PRO DC FOR TEAMS,,,12,0,12
20211206,ADOBE ACROBAT STANDARD 11,,,3,0,3
20211206,ADOBE ACROBAT STANDARD DC,,,6,0,6
20211206,ADOBE CREATIVE CLOUD ALL APPS,,,1,0,1
20211206,ANNUAL MAINTENANCE/SUPPORT FOR DLE ON LINUX 64 BIT,,,1,0,1
20211206,BREP – ANNUAL MAINTENANCE,,,1,0,1
20211206,CITRIX MAINTENANCE RENEWAL CERTIFICATE,,,1,0,1
20211206,CREATIVE CLOUD FOR TEAMS ALL APPS,,,8,0,8
20211206,CREATIVE CLOUD FOR TEAMS ALL APPS WITH ADOBE STOCK,,,11,0,11
20211206,IOS,,,1,0,1
20211206,JEONSOFT HRIS PAYROLL,,,1,0,1
20211206,JET PROFILER FOR MYSQL,,,1,0,1
20211206,M365 APPS FOR BUSINESS,,,22,0,22
20211206,M365 BUSINESS BASIC,,,19,0,19
20211206,M365 BUSINESS STANDARD,,,341,0,341
20211206,MAC OS,,,15,0,15
20211206,MICROSOFT LYNC SVR STD CAL 2013 SNGL MVL DVCCAL,,,168,0,168
20211206,MICROSOFT OFFICE HOME AND BUSINESS 2019 FOR MAC,,,2,0,2
20211206,MICROSOFT OFFICE MAC 2011 WPXO HOME AND BUSINESS,,,14,0,14
20211206,MICROSOFT OFFICE MAC 2016 WPXO HOME AND BUSINESS,,,5,0,5
20211206,MICROSOFT OUTLOOK 2016,,,7,0,7
20211206,MICROSOFT POWER BI PREMIUM,,,1,0,1
20211206,MICROSOFT PROJECT PRO 2016,,,2,0,2
20211206,MICROSOFT PROJECT STD 2013,,,1,0,1
20211206,MICROSOFT SKYPE FOR BUSINESS,,,21,0,21
20211206,MICROSOFT SKYPE FOR BUSINESS 2015,,,10,0,10
20211206,MICROSOFT SKYPE FOR BUSINESS 2019 ENT CAL,,,93,0,93
20211206,MICROSOFT SKYPE FOR BUSINESS 2019 STD CAL,,,93,0,93
20211206,MICROSOFT SQL CAL 2014 SNGL MVL DvcCAL,,,12,0,12
20211206,MICROSOFT SQL SERVER DEV 2014,,,4,0,4
20211206,MICROSOFT SQL SERVER STD 2012 SNGL OLP NL,,,1,0,1
20211206,MICROSOFT SQL SERVER STD 2014,,,5,0,5
20211206,MICROSOFT SQL SERVER STD 2014 SERVER SL,,,5,0,5
20211206,MICROSOFT SQL SERVER STD 2016 SVR SL,,,7,0,7
20211206,MICROSOFT SQL SERVER STD 2017 SVR SL,,,1,0,1
20211206,MICROSOFT SQL SERVER STD CORE 2014,,,2,0,2
20211206,MICROSOFT VISIO PRO 2016,,,2,0,2
20211206,MICROSOFT VISIO STD 2019,,,7,0,7
20211206,MICROSOFT VISUAL STUDIO PRO 2013 SNGL MVL,,,11,0,11
20211206,MICROSOFT VISUAL STUDIO PRO 2015,,,5,0,5
20211206,MICROSOFT VISUAL STUDIO PRO 2017,,,1,0,1
20211206,MICROSOFT VISUAL STUDIO PRO USER SL,,,1,0,1
20211206,MICROSOFT WINDOW SERVER CAL 2012 SNGL MVL USERCAL,,,18,0,18
20211206,MICROSOFT WINDOWS SERVER 2016 DEVICE CAL,,,752,0,752
20211206,MICROSOFT WINDOWS SERVER 2016 STD CORE 16 SL,,,4,0,4
20211206,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL,,,7,0,7
20211206,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL     ,,,2,0,2
20211206,MICROSOFT WINDOWS SERVER 2019 STD CORE 16 SL,,,4,0,4
20211206,MICROSOFT WINDOWS SERVER CAL 2012 DEVICE CAL,,,157,0,157
20211206,MICROSOFT WINDOWS SERVER CAL 2019 DEVICE CAL,,,2971,0,2971
20211206,MICROSOFT WINDOWS SERVER STANDARD 2012,,,13,0,13
20211206,MICROSOFT WINDOWS SERVER STD 2012R2 SNGL MVL 2PROC,,,30,0,30
20211206,MS OFFICE FOR MAC 2019,,,2,0,2
20211206,MS PROJECT STD 2019 DEVICE SL,,,1,0,1
20211206,PHOTOSHOP FOR TEAMS,,,9,0,9
20211206,SMARTSHEET BUSINESS SUBSCRIPTION,,,2,0,2
20211206,TEAMVIEWER CORPORATE SUBSCRIPTION,,,1,0,1
20211206,VMWARE VCENTER SERVER,,,1,0,1
20211206,VMWARE VSPHERE,,,3,0,3
20211206,VMware vSphere,,,4,0,4
20211206,ZOOM BUSINESS LICENSE,,,20,0,20
20211206,ZOOM BUSINESS SUBSCRIPTION,,,3,0,3
20211220,,7-PDF SPLIT AND MERGE,LIC REQD,0,9,-9
20211220,,8X8 - VIRTUAL OFFICE,LIC REQD,0,9,-9
20211220,,8X8 VIDEO MEETINGS,LIC REQD,0,1,-1
20211220,,8X8 WORK,LIC REQD,0,6,-6
20211220,,ABBYY FINEREADER 12 PRO,LIC REQD,0,4,-4
20211220,,ABBYY FINEREADER 14,LIC REQD,0,1,-1
20211220,ACL DATA FULL (AN) - 1 LICENSE,ACL DATA FULL (AN) - 1 LICENSE,LIC REQD,8,1,7
20211220,,ADOBE ACROBAT 2017,LIC REQD,0,2,-2
20211220,,ADOBE ANIMATE CC 2021,LIC REQD,0,1,-1
20211220,,ALPHACOM,LIC REQD,0,1,-1
20211220,,ARCGIS DESKTOP,LIC REQD,0,16,-16
20211220,,ARTICULATE STORYLINE 3,LIC REQD,0,8,-8
20211220,,ASSISTIVE CONTROL (MAC),LIC REQD,0,10,-10
20211220,,AUTODESK 360,LIC REQD,0,2,-2
20211220,,AUTODESK AUTOCAD,LIC REQD,0,2,-2
20211220,AUTODESK AUTOCAD LT 2014,AUTODESK AUTOCAD LT 2014,LIC REQD,1,2,-1
20211220,,AUTODESK FUSION 360,LIC REQD,0,1,-1
20211220,,AUTOMATION ANYWHERE BOT AGENT,LIC REQD,0,3,-3
20211220,,AnyDesk,LIC REQD,0,8,-8
20211220,,BANDICAM,LIC REQD,0,1,-1
20211220,,BARTENDER 2 (MAC),LIC REQD,0,1,-1
20211220,,BETTERSNAPTOOL (MAC),LIC REQD,0,1,-1
20211220,,BRIA,LIC REQD,0,12,-12
20211220,,BULLZIP PDF PRINTER,LIC REQD,0,2,-2
20211220,,Budled with wondershare,LIC REQD,0,3,-3
20211220,,CAMTASIA,LIC REQD,0,3,-3
20211220,,CCLEANER,LIC REQD,0,1,-1
20211220,,CHRONOTRON PRO,LIC REQD,0,88,-88
20211220,,CINEMA 4D,LIC REQD,0,2,-2
20211220,,CINEWARE,LIC REQD,0,2,-2
20211220,,CIS-Cerner,LIC REQD,0,3,-3
20211220,,CISCO IP COMMUNICATOR,LIC REQD,0,4,-4
20211220,,CISCO JABBER,LIC REQD,0,3,-3
20211220,,COMMANDLINE,LIC REQD,0,2,-2
20211220,,COPS_1_0_32 (MAC),LIC REQD,0,3,-3
20211220,,COPYTRANS HEIC FOR WINDOWS,LIC REQD,0,1,-1
20211220,,CORELOCATIONAGENT,LIC REQD,0,10,-10
20211220,,CORESERVICESUIAGENT,LIC REQD,0,10,-10
20211220,,CRYSTAL REPORT,LIC REQD,0,21,-21
20211220,,CUTEPDF PROFESSIONAL 3.4,LIC REQD,0,23,-23
20211220,,DATABASE EVENTS,LIC REQD,0,10,-10
20211220,,DISCORD,LIC REQD,0,3,-3
20211220,,DISK DOCTOR,LIC REQD,0,1,-1
20211220,,DUO AUTHENTICATION FOR WINDOWS LOGON X64,LIC REQD,0,3,-3
20211220,,Devart Code Compare,LIC REQD,0,2,-2
20211220,,DiskGenius,LIC REQD,0,1,-1
20211220,,Driver Easy,LIC REQD,0,1,-1
20211220,,EDUSPEAK,LIC REQD,0,2,-2
20211220,,EDUSPEAKSINGLEUSER,LIC REQD,0,1,-1
20211220,,EVENT MANAGER (MAC STORE),LIC REQD,0,10,-10
20211220,,EaseUS Todo Backup Free,LIC REQD,0,39,-39
20211220,,FILEMERGE,LIC REQD,0,1,-1
20211220,,FONT BOOK by Apple,LIC REQD,0,10,-10
20211220,,FONTREGISTRYUIAGENT ,LIC REQD,0,10,-10
20211220,,FOXIT PHANTOMPDF,LIC REQD,0,8,-8
20211220,,FTR,LIC REQD,0,37,-37
20211220,,FoneLab for Android by aiseesoft,LIC REQD,0,1,-1
20211220,,G-Technology Format Wizard,LIC REQD,0,1,-1
20211220,,GitHub,LIC REQD,0,10,-10
20211220,,I.R.I.S. OCR,LIC REQD,0,1,-1
20211220,,IBOOSTUP,LIC REQD,0,10,-10
20211220,,ICECREAM EBOOK READER,LIC REQD,0,1,-1
20211220,,IDM,LIC REQD,0,1,-1
20211220,,IE Tab Helper,LIC REQD,0,1,-1
20211220,,INTELLIADMIN,LIC REQD,0,2,-2
20211220,,IcoMap,LIC REQD,0,16,-16
20211220,,Informatik Mapdraw,LIC REQD,0,21,-21
20211220,,InstallShield 2019 R3,LIC REQD,0,1,-1
20211220,,IrfanView,LIC REQD,0,1,-1
